n,c,s,trial
46000,111524,46133,76
47000,132106,47685,76
48000,170090,48521,76
49000,141396,49480,76
50000,147507,50828,76
1000,2987,1067,77
2000,5857,2181,77
3000,11147,3531,77
4000,11355,4369,77
5000,15680,5112,77
6000,20949,6432,77
7000,20798,7260,77
8000,19748,8187,77
9000,28636,9530,77
10000,29390,10152,77
11000,36854,11187,77
12000,28851,12115,77
13000,40367,13113,77
14000,44199,14163,77
15000,38772,15114,77
16000,53955,16221,77
17000,58375,18020,77
18000,65559,19357,77
19000,65111,19779,77
20000,55352,20433,77
21000,70484,21951,77
22000,61096,22097,77
23000,65657,23351,77
24000,63603,24420,77
25000,76158,25119,77
26000,88550,26438,77
27000,65520,27077,77
28000,90971,28560,77
29000,82183,29954,77
30000,90245,30224,77
31000,88382,31552,77
32000,86469,32590,77
33000,91987,33126,77
34000,109981,33730,77
35000,81226,36628,77
36000,110994,36330,77
37000,118469,38909,77
38000,102170,39457,77
39000,88340,41344,77
40000,104942,40080,77
41000,127295,41147,77
42000,120488,44611,77
43000,136095,42783,77
44000,126390,45264,77
45000,137108,45220,77
46000,114385,46581,77
47000,129698,47534,77
48000,124210,48542,77
49000,154285,50526,77
50000,138467,51397,77
1000,3132,1144,78
2000,5351,2024,78
3000,10840,3440,78
4000,11977,4201,78
5000,15710,5551,78
6000,16399,6262,78
7000,22247,7082,78
8000,18629,8189,78
9000,23426,9249,78
10000,27883,10030,78
11000,33541,11299,78
12000,32213,12176,78
13000,46450,13275,78
14000,41692,14291,78
15000,44724,15359,78
16000,54266,16134,78
17000,48673,18311,78
18000,46409,18281,78
19000,62391,20181,78
20000,78148,22151,78
21000,70111,21813,78
22000,58071,22554,78
23000,67281,23306,78
24000,71862,24085,78
25000,81622,26934,78
26000,70067,26328,78
27000,90985,27873,78
28000,64259,28039,78
29000,79323,29458,78
30000,102254,31297,78
31000,94054,31094,78
32000,109413,32074,78
33000,83889,33207,78
34000,88608,34377,78
35000,123740,35114,78
36000,101523,36073,78
37000,98507,37390,78
38000,116107,38666,78
39000,111414,39218,78
40000,122705,40134,78
41000,111920,41773,78
42000,139280,42624,78
43000,142458,44546,78
44000,126385,44287,78
45000,106659,45701,78
46000,137920,46091,78
47000,142584,48081,78
48000,158119,48357,78
49000,123622,50034,78
50000,156090,50298,78
1000,3242,1099,79
2000,6683,2023,79
3000,7959,3131,79
4000,12769,4024,79
5000,14308,5064,79
6000,15972,6213,79
7000,12241,3500,79
8000,25658,8216,79
9000,28205,9508,79
10000,25718,10285,79
11000,36574,11094,79
12000,32857,12126,79
13000,38676,13124,79
14000,34934,14198,79
15000,40174,15042,79
16000,48241,16421,79
17000,47322,20374,79
18000,60491,18714,79
19000,65922,20432,79
20000,76450,20812,79
21000,68884,21557,79
22000,72107,22297,79
23000,58226,23295,79
24000,68046,24422,79
25000,61109,25189,79
26000,77557,26188,79
27000,90416,27683,79
28000,71060,28158,79
29000,87710,29400,79
30000,95641,30262,79
31000,89806,31379,79
32000,89944,32319,79
33000,99744,33427,79
34000,109139,36849,79
35000,110173,35042,79
36000,114109,36056,79
37000,95646,37220,79
38000,125335,38700,79
39000,113252,39909,79
40000,128103,40837,79
41000,147679,44760,79
42000,124892,42792,79
43000,138677,43009,79
44000,139349,43781,79
45000,137894,45499,79
46000,146603,46294,79
47000,131672,47394,79
48000,138623,48715,79
49000,140434,49405,79
50000,128164,50714,79
1000,3373,1077,80
2000,5005,2071,80
3000,10938,3402,80
4000,15067,4103,80
5000,13599,5277,80
6000,16378,6024,80
7000,23911,7124,80
8000,18488,8393,80
9000,28476,9127,80
10000,23546,10132,80
11000,33403,11069,80
12000,33591,12154,80
13000,35967,13141,80
14000,46103,14280,80
15000,38628,15385,80
16000,55818,16169,80
17000,52397,17253,80
18000,60299,18085,80
19000,53846,19313,80
20000,69868,20050,80
21000,64227,21719,80
22000,72182,22712,80
23000,74094,23115,80
24000,55112,24007,80
25000,84614,25994,80
26000,102091,26826,80
27000,89674,27731,80
28000,87363,28575,80
29000,71410,29635,80
30000,95045,29875,80
31000,84849,31034,80
32000,84125,32219,80
33000,108017,33992,80
34000,94221,34187,80
35000,102199,35027,80
36000,87410,36846,80
37000,108272,37604,80
38000,109879,38022,80
39000,129496,39018,80
40000,130030,42746,80
41000,127190,43504,80
42000,134057,42830,80
43000,129732,43795,80
44000,112202,44031,80
45000,118735,45483,80
46000,142122,46572,80
47000,172721,48590,80
48000,125246,49434,80
49000,170235,49500,80
50000,151713,50516,80
1000,3089,1123,81
2000,6377,2088,81
3000,9315,3222,81
4000,12451,4345,81
5000,12702,5288,81
6000,18603,6206,81
7000,16825,7317,81
8000,19850,8219,81
9000,23416,9196,81
10000,29317,10381,81
11000,33839,11096,81
12000,30052,12379,81
13000,31910,13341,81
14000,36522,14557,81
15000,42748,15134,81
16000,43167,16041,81
17000,49416,17432,81
18000,55282,18104,81
19000,65849,19385,81
20000,64523,20824,81
21000,65468,22170,81
22000,81545,24144,81
23000,61780,23363,81
24000,57532,24411,81
25000,77607,25517,81
26000,79875,26653,81
27000,86225,27403,81
28000,84118,29101,81
29000,81758,30095,81
30000,96224,30155,81
31000,70384,31232,81
32000,117799,32804,81
33000,79568,33421,81
34000,104210,34111,81
35000,88409,35059,81
36000,121153,36507,81
37000,106808,37314,81
38000,117426,38201,81
39000,109535,39090,81
40000,119080,41686,81
41000,127749,41106,81
42000,140552,42408,81
43000,133773,43020,81
44000,103496,44148,81
45000,117043,45422,81
46000,154547,46661,81
47000,131732,47347,81
48000,141968,48111,81
49000,128487,49173,81
50000,180372,51533,81
1000,2885,1117,82
2000,6335,2006,82
3000,11422,3553,82
4000,12102,4103,82
5000,12739,5229,82
6000,17179,6280,82
7000,19801,7116,82
8000,25832,8147,82
9000,25722,9219,82
10000,35967,10231,82
11000,33169,11206,82
12000,32401,12013,82
13000,43697,13116,82
14000,48275,14054,82
15000,46709,15484,82
16000,51457,16203,82
17000,43542,19346,82
18000,45225,18043,82
19000,56652,19686,82
20000,46851,21250,82
21000,78886,22173,82
22000,61115,23017,82
23000,80588,23523,82
24000,62211,24213,82
25000,70901,25529,82
26000,65514,26023,82
27000,83699,27667,82
28000,66393,28460,82
29000,87241,30081,82
30000,82428,30384,82
31000,97711,31409,82
32000,74833,32370,82
33000,107167,33495,82
34000,90305,34244,82
35000,113733,35262,82
36000,92234,37407,82
37000,142594,37703,82
38000,114373,38231,82
39000,103107,39469,82
40000,117614,40301,82
41000,103381,41289,82
42000,123408,42086,82
43000,109738,43281,82
44000,123290,44170,82
45000,162321,45394,82
46000,121546,46852,82
47000,144728,47156,82
48000,144491,48640,82
49000,110727,49076,82
50000,148765,49799,82
1000,3084,1047,83
2000,5513,2109,83
3000,9703,3470,83
4000,12583,4220,83
5000,17921,5204,83
6000,20943,6283,83
7000,20519,7078,83
8000,23679,8304,83
9000,23458,9309,83
10000,29451,10007,83
11000,27495,11110,83
12000,27454,11947,83
13000,38745,13216,83
14000,39347,14243,83
15000,39162,15262,83
16000,45423,16511,83
17000,49697,17204,83
18000,55851,20065,83
19000,55160,20550,83
20000,70882,20781,83
21000,51103,21333,83
22000,52150,22318,83
23000,62458,23505,83
24000,78028,24754,83
25000,70461,25089,83
26000,80848,27007,83
27000,76175,27723,83
28000,82603,28123,83
29000,65791,29375,83
30000,91469,30531,83
31000,98256,31070,83
32000,110869,32140,83
33000,107436,33179,83
34000,123704,35881,83
35000,94812,35019,83
36000,119603,36792,83
37000,116378,37342,83
38000,112582,38700,83
39000,147803,41407,83
40000,121287,41733,83
41000,120256,41569,83
42000,120046,42252,83
43000,121344,43329,83
44000,117250,45700,83
45000,138178,46318,83
46000,118996,46368,83
47000,148556,48595,83
48000,122801,48309,83
49000,174161,49681,83
50000,127850,50370,83
1000,2588,1003,84
2000,5849,2078,84
3000,8557,3059,84
4000,13071,4172,84
5000,12512,4945,84
6000,19016,6777,84
7000,21415,7187,84
8000,18494,8198,84
9000,24675,9206,84
10000,30248,10135,84
11000,42383,11094,84
12000,38789,12058,84
13000,41675,13042,84
14000,48938,14555,84
15000,42902,15128,84
16000,38092,16464,84
17000,60575,19119,84
18000,47351,18075,84
19000,57593,19246,84
20000,69210,20267,84
21000,68164,21272,84
22000,66500,22225,84
23000,72759,23271,84
24000,63067,24329,84
25000,88656,25783,84
26000,76864,26733,84
27000,64021,27449,84
28000,77162,28764,84
29000,90055,30022,84
30000,89323,30909,84
31000,96069,31741,84
32000,77884,32186,84
33000,80425,33464,84
34000,97812,35096,84
35000,106544,35253,84
36000,96461,36555,84
37000,101585,38078,84
38000,129212,38524,84
39000,100079,39801,84
40000,93595,40370,84
41000,125329,41334,84
42000,103649,43443,84
43000,129729,44609,84
44000,122459,44428,84
45000,127680,45142,84
46000,117325,46149,84
47000,158201,47863,84
48000,167086,48425,84
49000,150864,48823,84
50000,157256,50762,84
1000,2332,1034,85
2000,5628,2056,85
3000,11489,4140,85
4000,8890,4164,85
5000,15250,5559,85
6000,18306,6264,85
7000,19049,7027,85
8000,21561,8347,85
9000,26003,9628,85
10000,31629,10221,85
11000,30204,11245,85
12000,35744,12216,85
13000,32360,13133,85
14000,32639,14132,85
15000,52487,15038,85
16000,47119,16153,85
17000,66494,21779,85
18000,52516,19243,85
19000,60198,19789,85
20000,55770,21278,85
21000,81014,22438,85
22000,55787,22945,85
23000,67133,23420,85
24000,72927,24446,85
25000,78044,25674,85
26000,74266,26341,85
27000,78773,27135,85
28000,42000,14000,85
29000,82315,29533,85
30000,98463,30485,85
31000,85125,31229,85
32000,112915,33002,85
33000,104763,34280,85
34000,107322,34084,85
35000,94337,35208,85
36000,124706,36225,85
37000,92601,37072,85
38000,139349,39556,85
39000,130339,39403,85
40000,136923,40217,85
41000,124412,41065,85
42000,133546,42513,85
43000,122117,43771,85
44000,155877,44894,85
45000,136236,45633,85
46000,135816,46653,85
47000,131964,47962,85
48000,140081,49686,85
49000,150927,49610,85
50000,143468,50512,85
1000,3201,1138,86
2000,5767,2100,86
3000,7943,3245,86
4000,11292,4175,86
5000,11789,5365,86
6000,21836,6411,86
7000,22752,7241,86
8000,27071,8199,86
9000,29635,9509,86
10000,27115,10291,86
11000,30245,11055,86
12000,39017,12158,86
13000,35665,13257,86
14000,40613,14370,86
15000,39455,15282,86
16000,52709,16137,86
17000,50958,17144,86
18000,71582,20814,86
19000,46396,19087,86
20000,49448,20585,86
21000,72297,22717,86
22000,59625,22137,86
23000,57797,23012,86
24000,76706,24518,86
25000,76560,25203,86
26000,83512,26957,86
27000,88203,27063,86
28000,93352,28570,86
29000,88166,29827,86
30000,100760,30586,86
31000,96071,31040,86
32000,87751,32559,86
33000,114007,33099,86
34000,93856,34671,86
35000,117658,37970,86
36000,119859,36072,86
37000,96085,37074,86
38000,145091,38771,86
39000,112385,42109,86
40000,115156,41725,86
41000,142494,40954,86
42000,115321,42475,86
43000,107532,43606,86
44000,118856,44383,86
45000,134813,45862,86
46000,143239,46371,86
47000,125518,47688,86
48000,142090,48384,86
49000,151286,49948,86
50000,135209,51353,86
1000,2626,1042,87
2000,6353,2214,87
3000,11808,3433,87
4000,10330,4091,87
5000,16310,5794,87
6000,16740,6188,87
7000,22770,7339,87
8000,23630,8171,87
9000,27737,9118,87
10000,28109,10097,87
11000,38094,11236,87
12000,35515,12162,87
13000,44286,13235,87
14000,42121,14111,87
15000,38621,15289,87
16000,43066,16275,87
17000,40638,17035,87
18000,61665,19378,87
19000,58803,19999,87
20000,51053,19686,87
21000,67847,21983,87
22000,69551,22237,87
23000,70247,23078,87
24000,87698,24731,87
25000,81057,25709,87
26000,89514,27247,87
27000,84436,27533,87
28000,98143,28101,87
29000,87083,29535,87
30000,100972,30385,87
31000,84873,31550,87
32000,83443,33273,87
33000,89508,33365,87
34000,118573,34049,87
35000,96612,35083,87
36000,133223,36911,87
37000,125120,37118,87
38000,128970,38288,87
39000,101310,40012,87
40000,107781,40820,87
41000,111575,41980,87
42000,128196,44575,87
43000,119886,43354,87
44000,156335,45155,87
45000,126349,46350,87
46000,135850,46319,87
47000,142576,47505,87
48000,146173,48359,87
49000,144181,49879,87
50000,149249,51136,87
1000,3383,1005,88
2000,5705,2101,88
3000,9530,3096,88
4000,11127,4116,88
5000,15109,5204,88
6000,19031,6262,88
7000,26023,7434,88
8000,17803,8031,88
9000,29949,9117,88
10000,25488,10141,88
11000,29436,11339,88
12000,35005,12412,88
13000,38438,13396,88
14000,41089,14215,88
15000,45487,15445,88
16000,50958,15921,88
17000,53404,17451,88
18000,64807,18418,88
19000,61272,19369,88
20000,54415,21113,88
21000,68468,22988,88
22000,69904,22153,88
23000,72231,23163,88
24000,69899,24606,88
25000,84208,25657,88
26000,76753,26972,88
27000,67879,27236,88
28000,97018,28775,88
29000,99003,29688,88
30000,100981,31118,88
31000,85159,32009,88
32000,93040,32392,88
33000,102172,33602,88
34000,89894,34442,88
35000,94922,35638,88
36000,114701,37199,88
37000,102562,37760,88
38000,112397,38511,88
39000,110930,39121,88
40000,121139,40306,88
41000,155804,41828,88
42000,110813,42584,88
43000,124529,43564,88
44000,119333,45119,88
45000,106889,45026,88
46000,140971,47407,88
47000,132057,48308,88
48000,139720,48726,88
49000,125064,50125,88
50000,117294,50509,88
1000,2753,1003,89
2000,4779,2006,89
3000,8487,3020,89
4000,13247,4021,89
5000,15374,5031,89
6000,18258,6343,89
7000,22080,6848,89
8000,19359,8227,89
9000,27745,9088,89
10000,27525,10152,89
11000,33951,11077,89
12000,35565,12096,89
13000,33853,13166,89
14000,36523,14020,89
15000,39081,15306,89
16000,46534,16012,89
17000,62453,17412,89
18000,60699,19656,89
19000,56478,19699,89
20000,74293,21121,89
21000,56466,21377,89
22000,63287,22373,89
23000,59676,23419,89
24000,67021,24142,89
25000,72397,25344,89
26000,81144,26785,89
27000,66516,27468,89
28000,95690,28568,89
29000,74089,29123,89
30000,99383,30489,89
31000,98327,31837,89
32000,115545,33849,89
33000,118091,33592,89
34000,97201,34265,89
35000,109117,35249,89
36000,100392,36228,89
37000,97702,38391,89
38000,109875,38333,89
39000,103565,40903,89
40000,120018,40489,89
41000,128842,42476,89
42000,135150,42490,89
43000,125730,43440,89
44000,137044,45626,89
45000,126461,45804,89
46000,157063,45820,89
47000,149048,47499,89
48000,148125,48939,89
49000,146130,49439,89
50000,157097,50070,89
1000,2433,1048,90
2000,7340,2168,90
3000,10156,3606,90
4000,13635,4254,90
5000,13168,5012,90
6000,17072,6261,90
7000,23320,7263,90
8000,24076,8099,90
9000,27984,9065,90
10000,30876,10284,90
11000,34077,11046,90
12000,38184,12009,90
13000,42758,13024,90
14000,42909,14238,90
15000,41446,15452,90
16000,47768,16366,90
17000,57571,18075,90
18000,60827,19068,90
19000,58775,20133,90
20000,70191,22891,90
21000,78484,23070,90
22000,67627,22136,90
23000,62262,23778,90
24000,69432,24684,90
25000,90459,25502,90
26000,75033,26530,90
27000,84607,27532,90
28000,90022,28246,90
29000,90946,29781,90
30000,103020,30200,90
31000,99590,32197,90
32000,84176,32668,90
33000,87174,33192,90
34000,101555,34470,90
35000,105752,35096,90
36000,102063,37532,90
37000,135273,38814,90
38000,110894,39134,90
39000,120490,40628,90
40000,120040,40014,90
41000,113579,41378,90
42000,127481,42443,90
43000,142922,43165,90
44000,150440,45201,90
45000,164071,46521,90
46000,150203,46474,90
47000,156409,47011,90
48000,156261,48007,90
49000,168794,49679,90
50000,120073,50337,90
1000,2719,996,91
2000,5815,2082,91
3000,11244,3196,91
4000,11751,4107,91
5000,15664,5259,91
6000,13259,6143,91
7000,23502,7005,91
8000,27331,8289,91
9000,26334,9388,91
10000,35264,10393,91
11000,34827,11036,91
12000,39322,11978,91
13000,35309,13110,91
14000,36772,14066,91
15000,42162,15278,91
16000,51863,16519,91
17000,56562,17976,91
18000,56955,18847,91
19000,50435,19239,91
20000,64449,20583,91
21000,67643,22111,91
22000,64483,22681,91
23000,76972,23651,91
24000,54587,24140,91
25000,62555,25726,91
26000,89296,26927,91
27000,70275,27153,91
28000,76531,28111,91
29000,94861,29615,91
30000,91804,30682,91
31000,69838,31560,91
32000,78042,32442,91
33000,122662,33334,91
34000,108873,34398,91
35000,98507,35551,91
36000,129920,36313,91
37000,118079,39132,91
38000,88897,38420,91
39000,104404,39529,91
40000,104027,40291,91
41000,111740,41148,91
42000,107195,42406,91
43000,117209,44527,91
44000,136280,44469,91
45000,135060,45484,91
46000,119096,46728,91
47000,138166,47012,91
48000,166592,49431,91
49000,143560,49605,91
50000,116635,50311,91
1000,2925,1022,92
2000,5290,2035,92
3000,8488,3346,92
4000,9802,4069,92
5000,19828,5531,92
6000,16439,6030,92
7000,20871,7108,92
8000,20084,8342,92
9000,29446,9357,92
10000,25331,10030,92
11000,33760,11089,92
12000,39666,12041,92
13000,31220,13146,92
14000,46684,14334,92
15000,40985,15237,92
16000,57091,16023,92
17000,56861,18545,92
18000,69409,18694,92
19000,53406,19722,92
20000,67208,20673,92
21000,74837,21399,92
22000,56686,22675,92
23000,78100,24229,92
24000,77817,24508,92
25000,79294,25379,92
26000,82928,27004,92
27000,84253,27617,92
28000,76027,28664,92
29000,79714,29360,92
30000,97742,30054,92
31000,96057,31545,92
32000,76029,32003,92
33000,114007,33586,92
34000,91821,34439,92
35000,121338,35444,92
36000,83172,36125,92
37000,126237,37571,92
38000,123585,39171,92
39000,101162,39279,92
40000,98732,40026,92
41000,141876,41321,92
42000,136146,42482,92
43000,112032,44554,92
44000,147387,45170,92
45000,165905,46006,92
46000,142742,46248,92
47000,135282,47297,92
48000,132072,49375,92
49000,158964,49145,92
50000,145878,51842,92
1000,3176,1129,93
2000,5346,2051,93
3000,8087,3303,93
4000,13093,4006,93
5000,12772,5105,93
6000,19446,6220,93
7000,20992,7018,93
8000,26739,8062,93
9000,23851,8997,93
10000,30050,10140,93
11000,28445,11011,93
12000,29636,11973,93
13000,35480,13410,93
14000,38412,14214,93
15000,44224,15112,93
16000,42441,16345,93
17000,44527,17120,93
18000,48825,18200,93
19000,58809,20127,93
20000,58202,20296,93
21000,57993,23062,93
22000,57816,22030,93
23000,85018,23895,93
24000,70348,24534,93
25000,78020,25697,93
26000,79780,26517,93
27000,63260,28256,93
28000,88293,29006,93
29000,95392,29161,93
30000,98575,31271,93
31000,109044,31569,93
32000,91080,32550,93
33000,86734,33565,93
34000,94949,34676,93
35000,94576,35485,93
36000,113470,36090,93
37000,114975,37193,93
38000,93604,38147,93
39000,148158,39864,93
40000,108367,41298,93
41000,121284,42217,93
42000,100406,42361,93
43000,137387,43399,93
44000,143895,44108,93
45000,139437,45059,93
46000,144470,46377,93
47000,164222,47165,93
48000,135387,49131,93
49000,159795,50026,93
50000,141640,50261,93
1000,3346,1024,94
2000,6611,2077,94
3000,11489,3378,94
4000,11378,4058,94
5000,12907,5082,94
6000,16481,6509,94
7000,15530,7175,94
8000,22224,8186,94
9000,31508,8982,94
10000,21881,10504,94
11000,33957,11090,94
12000,29637,12583,94
13000,35075,12925,94
14000,40445,14196,94
15000,44402,15450,94
16000,59239,16233,94
17000,60226,20525,94
18000,61981,19283,94
19000,52885,20043,94
20000,50954,20395,94
21000,79375,21867,94
22000,74151,22454,94
23000,78744,23253,94
24000,55468,24032,94
25000,61582,24999,94
26000,87312,26778,94
27000,70063,27005,94
28000,81576,29275,94
29000,69129,29141,94
30000,113309,30506,94
31000,86103,31362,94
32000,76581,32729,94
33000,102567,33877,94
34000,95401,34329,94
35000,99986,36626,94
36000,101411,37189,94
37000,116294,37627,94
38000,89807,38541,94
39000,134407,43399,94
40000,136419,39998,94
41000,141296,41077,94
42000,141036,42038,94
43000,105882,43458,94
44000,127344,45114,94
45000,128551,45495,94
46000,101250,46381,94
47000,157356,47901,94
48000,134989,49630,94
49000,171434,50055,94
50000,126249,51002,94
1000,3223,1031,95
2000,5860,2200,95
3000,10697,3057,95
4000,11861,4042,95
5000,18226,5570,95
6000,22356,6044,95
7000,20772,7038,95
8000,23908,8263,95
9000,30390,9649,95
10000,25923,10335,95
11000,32816,11139,95
12000,37545,12182,95
13000,35493,13084,95
14000,48073,14044,95
15000,46473,15530,95
16000,41553,15921,95
17000,63429,20243,95
18000,44814,18437,95
19000,47549,19451,95
20000,49399,20693,95
21000,67557,21928,95
22000,76605,23319,95
23000,61118,24270,95
24000,61312,24218,95
25000,85647,25797,95
26000,62707,26445,95
27000,88899,28671,95
28000,97189,29173,95
29000,90952,30067,95
30000,100515,30262,95
31000,85353,31456,95
32000,98427,32158,95
33000,80610,33221,95
34000,97930,36331,95
35000,101327,36142,95
36000,101488,36709,95
37000,99094,38183,95
38000,100205,38757,95
39000,115078,39162,95
40000,113121,41511,95
41000,143561,42544,95
42000,122991,42485,95
43000,119457,43561,95
44000,115176,45787,95
45000,131137,46196,95
46000,121299,46609,95
47000,168388,46856,95
48000,170775,48287,95
49000,170788,49488,95
50000,131474,51352,95
1000,2920,1127,96
2000,5850,2014,96
3000,8099,3088,96
4000,12106,4121,96
5000,14027,4901,96
6000,18319,6027,96
7000,18763,7078,96
8000,23740,8196,96
9000,25648,9092,96
10000,24507,10065,96
11000,33153,12696,96
12000,36045,12510,96
13000,44865,13009,96
14000,39324,14399,96
15000,49451,15090,96
16000,50432,16010,96
17000,49536,17317,96
18000,53655,19648,96
19000,58361,19730,96
20000,73064,21160,96
21000,68877,21714,96
22000,78446,22101,96
23000,65109,23131,96
24000,60962,24906,96
25000,72428,25604,96
26000,78331,26959,96
27000,90402,27748,96
28000,73861,28202,96
29000,91828,30377,96
30000,98149,30175,96
31000,86054,32054,96
32000,104064,32897,96
33000,119918,33392,96
34000,103177,34527,96
35000,124189,35173,96
36000,105378,37591,96
37000,109750,36993,96
38000,98900,39300,96
39000,121885,39311,96
40000,122054,40021,96
41000,141994,42291,96
42000,130204,43136,96
43000,130132,44100,96
44000,114780,44368,96
45000,141242,45587,96
46000,158184,46912,96
47000,122659,47152,96
48000,136221,47891,96
49000,120335,49521,96
50000,164216,50024,96
1000,2892,1144,97
2000,5979,2093,97
3000,11698,3532,97
4000,14910,4070,97
5000,14655,5063,97
6000,20532,6046,97
7000,24186,7182,97
8000,21888,8212,97
9000,28097,9332,97
10000,33549,10016,97
11000,32877,12102,97
12000,36023,12052,97
13000,33700,13588,97
14000,37933,14089,97
15000,45704,15141,97
16000,39825,16085,97
17000,38048,17301,97
18000,66815,18934,97
19000,58390,19024,97
20000,57379,20162,97
21000,63554,21687,97
22000,76994,22674,97
23000,72117,23841,97
24000,76601,24278,97
25000,72623,25138,97
26000,68733,26346,97
27000,89460,28011,97
28000,69659,28828,97
29000,89522,29641,97
30000,91059,29866,97
31000,100654,31484,97
32000,91622,32717,97
33000,109966,33675,97
34000,122805,37233,97
35000,101481,35176,97
36000,111867,37320,97
37000,110107,39632,97
38000,128931,37755,97
39000,104720,39540,97
40000,125827,40843,97
41000,122506,42236,97
42000,109242,43401,97
43000,147057,42997,97
44000,123496,44827,97
45000,152838,46338,97
46000,149309,47092,97
47000,115273,47339,97
48000,124134,48104,97
49000,151910,50013,97
50000,154191,50429,97
1000,2334,1009,98
2000,6181,2015,98
3000,9954,3046,98
4000,12177,4007,98
5000,16116,5073,98
6000,18048,6081,98
7000,18667,7064,98
8000,20945,8489,98
9000,22310,9069,98
10000,27909,10288,98
11000,37731,11727,98
12000,32371,12056,98
13000,34870,13313,98
14000,40313,14247,98
15000,42785,15574,98
16000,44032,16485,98
17000,58338,20796,98
18000,43007,18289,98
19000,62211,20323,98
20000,57697,20675,98
21000,72296,21919,98
22000,55706,22275,98
23000,56713,23154,98
24000,63142,24168,98
25000,74529,25906,98
26000,71342,26916,98
27000,85756,27029,98
28000,78738,28660,98
29000,89606,29352,98
30000,101296,30690,98
31000,96675,31421,98
32000,114827,32152,98
33000,82615,33902,98
34000,81522,34877,98
35000,112047,35296,98
36000,100612,37071,98
37000,90814,37037,98
38000,93233,39511,98
39000,120598,39007,98
40000,120267,40539,98
41000,145601,41024,98
42000,129713,42767,98
43000,151863,43902,98
44000,151110,45551,98
45000,114169,44968,98
46000,118804,46326,98
47000,129678,48264,98
48000,126214,49019,98
49000,117632,49444,98
50000,139552,50327,98
1000,3111,1041,99
2000,5413,2134,99
3000,9463,3506,99
4000,13098,3963,99
5000,12003,5168,99
6000,16179,6172,99
7000,21234,7008,99
8000,21658,8277,99
9000,27136,9245,99
10000,32711,10040,99
11000,30141,11161,99
12000,36903,12446,99
13000,40023,13073,99
14000,45692,14166,99
15000,42031,14896,99
16000,51538,16370,99
17000,55668,18103,99
18000,43826,18202,99
19000,62375,19174,99
20000,71386,20680,99
21000,58595,21321,99
22000,68705,22671,99
23000,49873,23070,99
24000,68929,24088,99
25000,66690,25465,99
26000,73561,26748,99
27000,87117,27726,99
28000,74847,28279,99
29000,71708,29748,99
30000,89466,30816,99
31000,84552,32006,99
32000,70223,32611,99
33000,72359,33290,99
34000,108837,34432,99
35000,125499,37235,99
36000,96380,36435,99
37000,85873,37562,99
38000,132460,38704,99
39000,100360,39165,99
40000,128862,40439,99
41000,123136,42165,99
42000,131266,42140,99
43000,127245,44547,99
44000,150991,44204,99
45000,132325,45086,99
46000,111219,46207,99
47000,130302,47181,99
48000,127721,48994,99
49000,146112,49828,99
50000,136160,51498,99
1000,3213,1110,100
2000,4986,2015,100
3000,10319,3637,100
4000,13550,4261,100
5000,17525,5273,100
6000,17970,6342,100
7000,19223,7324,100
8000,22509,8052,100
9000,23949,9193,100
10000,24855,10370,100
11000,38636,11243,100
12000,38708,12445,100
13000,35475,13181,100
14000,36334,14048,100
15000,44417,15087,100
16000,37710,16119,100
17000,63872,19173,100
18000,67375,18514,100
19000,67797,19874,100
20000,64764,20161,100
21000,63395,21891,100
22000,54681,22206,100
23000,71305,23629,100
24000,70989,24182,100
25000,90774,25142,100
26000,86425,26608,100
27000,94445,27261,100
28000,87959,27993,100
29000,98700,29546,100
30000,84176,31077,100
31000,77270,31407,100
32000,89031,32192,100
33000,101125,33139,100
34000,103656,34327,100
35000,115074,35412,100
36000,133752,38418,100
37000,129098,37733,100
38000,108804,38009,100
39000,137721,39658,100
40000,115301,40467,100
41000,108217,43076,100
42000,119530,42829,100
43000,135928,43683,100
44000,131045,44308,100
45000,135031,46420,100
46000,128431,46414,100
47000,120213,47340,100
48000,124240,48770,100
49000,158144,50050,100
50000,137007,50053,100
