n,c,trial
79400,337,10
79500,306,10
79600,355,10
79700,410,10
79800,384,10
79900,478,10
80000,414,10
80100,448,10
80200,346,10
80300,335,10
80400,487,10
80500,581,10
80600,773,10
80700,316,10
80800,332,10
80900,373,10
81000,482,10
81100,394,10
81200,277,10
81300,472,10
81400,269,10
81500,363,10
81600,316,10
81700,488,10
81800,229,10
81900,327,10
82000,395,10
82100,302,10
82200,378,10
82300,406,10
82400,301,10
82500,250,10
82600,523,10
82700,379,10
82800,381,10
82900,326,10
83000,363,10
83100,332,10
83200,674,10
83300,549,10
83400,418,10
83500,411,10
83600,571,10
83700,374,10
83800,296,10
83900,357,10
84000,518,10
84100,1036,10
84200,406,10
84300,508,10
84400,555,10
84500,466,10
84600,519,10
84700,390,10
84800,332,10
84900,569,10
85000,557,10
85100,676,10
85200,475,10
85300,497,10
85400,355,10
85500,623,10
85600,717,10
85700,402,10
85800,465,10
85900,541,10
86000,349,10
86100,919,10
86200,483,10
86300,396,10
86400,519,10
86500,297,10
86600,446,10
86700,739,10
86800,201,10
86900,457,10
87000,359,10
87100,692,10
87200,621,10
87300,352,10
87400,198,10
87500,238,10
87600,476,10
87700,511,10
87800,407,10
87900,529,10
88000,347,10
88100,388,10
88200,421,10
88300,274,10
88400,324,10
88500,449,10
88600,447,10
88700,367,10
88800,463,10
88900,454,10
89000,486,10
89100,430,10
89200,373,10
89300,464,10
89400,644,10
89500,435,10
89600,307,10
89700,447,10
89800,291,10
89900,210,10
90000,383,10
90100,610,10
90200,393,10
90300,390,10
90400,530,10
90500,863,10
90600,523,10
90700,797,10
90800,537,10
90900,720,10
91000,565,10
91100,385,10
91200,204,10
91300,368,10
91400,554,10
91500,426,10
91600,311,10
91700,316,10
91800,542,10
91900,359,10
92000,969,10
92100,526,10
92200,504,10
92300,318,10
92400,317,10
92500,317,10
92600,394,10
92700,521,10
92800,690,10
92900,436,10
93000,565,10
93100,297,10
93200,549,10
93300,364,10
93400,694,10
93500,307,10
93600,265,10
93700,511,10
93800,327,10
93900,425,10
94000,376,10
94100,489,10
94200,316,10
94300,336,10
94400,392,10
94500,504,10
94600,339,10
94700,339,10
94800,582,10
94900,496,10
95000,528,10
95100,516,10
95200,283,10
95300,522,10
95400,231,10
95500,610,10
95600,656,10
95700,352,10
95800,249,10
95900,320,10
96000,404,10
96100,345,10
96200,424,10
96300,382,10
96400,422,10
96500,504,10
96600,393,10
96700,498,10
96800,276,10
96900,622,10
97000,475,10
97100,490,10
97200,342,10
97300,255,10
97400,898,10
97500,356,10
97600,780,10
97700,484,10
97800,212,10
97900,558,10
98000,321,10
98100,203,10
98200,332,10
98300,683,10
98400,499,10
98500,355,10
98600,363,10
98700,236,10
98800,454,10
98900,223,10
99000,290,10
99100,352,10
99200,665,10
99300,449,10
99400,416,10
99500,515,10
99600,410,10
99700,4832,10
99800,632,10
99900,623,10
100000,798,10
100,487,11
200,470,11
300,299,11
400,402,11
500,409,11
600,322,11
700,789,11
800,451,11
900,403,11
1000,449,11
1100,538,11
1200,371,11
1300,401,11
1400,740,11
1500,472,11
1600,626,11
1700,596,11
1800,443,11
1900,741,11
2000,565,11
2100,441,11
2200,511,11
2300,502,11
2400,561,11
2500,526,11
2600,561,11
2700,347,11
2800,548,11
2900,619,11
3000,426,11
3100,370,11
3200,465,11
3300,517,11
3400,420,11
3500,364,11
3600,407,11
3700,489,11
3800,562,11
3900,381,11
4000,376,11
4100,420,11
4200,342,11
4300,378,11
4400,359,11
4500,260,11
4600,465,11
4700,429,11
4800,582,11
4900,380,11
5000,555,11
5100,538,11
5200,467,11
5300,495,11
5400,595,11
5500,576,11
5600,486,11
5700,360,11
5800,549,11
5900,622,11
6000,584,11
6100,543,11
6200,494,11
6300,607,11
6400,529,11
6500,565,11
6600,624,11
6700,500,11
6800,444,11
6900,630,11
7000,591,11
7100,485,11
7200,495,11
7300,639,11
7400,460,11
7500,585,11
7600,741,11
7700,900,11
7800,918,11
7900,584,11
8000,711,11
8100,988,11
8200,743,11
8300,1347,11
8400,731,11
8500,959,11
8600,1045,11
8700,702,11
8800,1201,11
8900,433,11
9000,538,11
9100,663,11
9200,781,11
9300,779,11
9400,517,11
9500,404,11
9600,991,11
9700,566,11
9800,855,11
9900,574,11
10000,722,11
10100,617,11
10200,763,11
10300,643,11
10400,566,11
10500,478,11
10600,791,11
10700,452,11
10800,1150,11
10900,401,11
11000,414,11
11100,613,11
11200,653,11
11300,476,11
11400,764,11
11500,1093,11
11600,1020,11
11700,1098,11
11800,857,11
11900,1023,11
12000,564,11
12100,1092,11
12200,750,11
12300,767,11
12400,653,11
12500,406,11
12600,728,11
12700,406,11
12800,413,11
12900,349,11
13000,420,11
13100,699,11
13200,952,11
13300,485,11
13400,930,11
13500,455,11
13600,784,11
13700,738,11
13800,1008,11
13900,699,11
14000,609,11
14100,395,11
14200,648,11
14300,905,11
14400,1315,11
14500,1036,11
14600,676,11
14700,637,11
14800,148,11
14900,627,11
15000,1074,11
15100,1043,11
15200,574,11
15300,477,11
15400,495,11
15500,396,11
15600,570,11
15700,454,11
15800,406,11
15900,457,11
16000,662,11
16100,991,11
16200,526,11
16300,562,11
16400,767,11
16500,470,11
16600,420,11
16700,381,11
16800,559,11
16900,515,11
17000,647,11
17100,628,11
17200,543,11
17300,659,11
17400,707,11
17500,693,11
17600,599,11
17700,749,11
17800,635,11
17900,697,11
18000,637,11
18100,610,11
18200,707,11
18300,567,11
18400,581,11
18500,594,11
18600,539,11
18700,516,11
18800,473,11
18900,420,11
19000,491,11
19100,657,11
19200,561,11
19300,559,11
19400,638,11
19500,849,11
19600,835,11
19700,729,11
19800,555,11
19900,509,11
20000,700,11
20100,570,11
20200,433,11
20300,549,11
20400,518,11
20500,568,11
20600,480,11
20700,610,11
20800,598,11
20900,660,11
21000,556,11
21100,367,11
21200,428,11
21300,572,11
21400,580,11
21500,672,11
21600,636,11
21700,482,11
21800,787,11
21900,651,11
22000,380,11
22100,629,11
22200,638,11
22300,512,11
22400,575,11
22500,590,11
22600,543,11
22700,790,11
22800,329,11
22900,364,11
23000,875,11
23100,217,11
23200,679,11
23300,458,11
23400,615,11
23500,595,11
23600,366,11
23700,594,11
23800,561,11
23900,597,11
24000,469,11
24100,616,11
24200,544,11
24300,535,11
24400,503,11
24500,381,11
24600,790,11
24700,382,11
24800,798,11
24900,598,11
25000,805,11
25100,565,11
25200,962,11
25300,656,11
25400,506,11
25500,667,11
25600,446,11
25700,417,11
25800,633,11
25900,602,11
26000,731,11
26100,642,11
26200,9112,11
26300,565,11
26400,541,11
26500,723,11
26600,304,11
26700,316,11
26800,605,11
26900,526,11
27000,749,11
27100,629,11
27200,592,11
27300,384,11
27400,634,11
27500,749,11
27600,337,11
27700,524,11
27800,481,11
27900,544,11
28000,606,11
28100,495,11
28200,504,11
28300,499,11
28400,594,11
28500,767,11
28600,602,11
28700,559,11
28800,454,11
28900,405,11
29000,490,11
29100,451,11
29200,333,11
29300,623,11
29400,590,11
29500,351,11
29600,295,11
29700,339,11
29800,517,11
29900,402,11
30000,501,11
30100,568,11
30200,309,11
30300,422,11
30400,424,11
30500,557,11
30600,601,11
30700,633,11
30800,534,11
30900,477,11
31000,551,11
31100,222,11
31200,693,11
31300,518,11
31400,473,11
31500,549,11
31600,584,11
31700,685,11
31800,688,11
31900,604,11
32000,614,11
32100,627,11
32200,560,11
32300,476,11
32400,535,11
32500,964,11
32600,791,11
32700,778,11
32800,1063,11
32900,1127,11
33000,419,11
33100,1251,11
33200,1084,11
33300,693,11
33400,422,11
33500,572,11
33600,551,11
33700,1451,11
33800,604,11
33900,341,11
34000,657,11
34100,1456,11
34200,784,11
34300,1055,11
34400,704,11
34500,985,11
34600,1437,11
34700,757,11
34800,503,11
34900,657,11
35000,516,11
35100,471,11
35200,466,11
35300,578,11
35400,492,11
35500,507,11
35600,433,11
35700,624,11
35800,808,11
35900,242,11
36000,380,11
36100,444,11
36200,475,11
36300,475,11
36400,330,11
36500,600,11
36600,498,11
36700,491,11
36800,316,11
36900,345,11
37000,360,11
37100,532,11
37200,357,11
37300,595,11
37400,718,11
37500,557,11
37600,845,11
37700,581,11
37800,514,11
37900,418,11
38000,325,11
38100,438,11
38200,190,11
38300,448,11
38400,450,11
38500,410,11
38600,528,11
38700,411,11
38800,741,11
38900,373,11
39000,437,11
39100,416,11
39200,345,11
39300,350,11
39400,368,11
39500,327,11
39600,568,11
39700,602,11
39800,657,11
39900,222,11
40000,485,11
40100,410,11
40200,336,11
40300,359,11
40400,651,11
40500,553,11
40600,415,11
40700,2575,11
40800,515,11
40900,695,11
41000,540,11
41100,622,11
41200,1008,11
41300,489,11
41400,504,11
41500,352,11
41600,341,11
41700,713,11
41800,276,11
41900,321,11
42000,580,11
42100,529,11
42200,686,11
42300,646,11
42400,520,11
42500,524,11
42600,391,11
42700,511,11
42800,552,11
42900,539,11
43000,558,11
43100,495,11
43200,878,11
43300,799,11
43400,593,11
43500,282,11
43600,440,11
43700,555,11
43800,2595,11
43900,625,11
44000,486,11
44100,498,11
44200,488,11
44300,362,11
44400,293,11
44500,557,11
44600,452,11
44700,432,11
44800,665,11
44900,235,11
45000,409,11
45100,441,11
45200,326,11
45300,496,11
45400,503,11
45500,470,11
45600,429,11
45700,511,11
45800,322,11
45900,213,11
46000,640,11
46100,535,11
46200,586,11
46300,738,11
46400,306,11
46500,350,11
46600,728,11
46700,570,11
46800,461,11
46900,618,11
47000,761,11
47100,511,11
47200,743,11
47300,458,11
47400,570,11
47500,453,11
47600,468,11
47700,590,11
47800,546,11
47900,435,11
48000,451,11
48100,460,11
48200,308,11
48300,411,11
48400,501,11
48500,176,11
48600,590,11
48700,367,11
48800,329,11
48900,476,11
49000,569,11
49100,629,11
49200,478,11
49300,993,11
49400,291,11
49500,420,11
49600,545,11
49700,544,11
49800,487,11
49900,293,11
50000,230,11
50100,530,11
50200,477,11
50300,251,11
50400,345,11
50500,345,11
50600,406,11
50700,356,11
50800,395,11
50900,436,11
51000,414,11
51100,634,11
51200,301,11
51300,434,11
51400,474,11
51500,546,11
51600,543,11
51700,271,11
51800,320,11
51900,631,11
52000,385,11
52100,420,11
52200,521,11
52300,267,11
52400,525,11
52500,596,11
52600,510,11
52700,485,11
52800,500,11
52900,459,11
53000,533,11
53100,612,11
53200,412,11
53300,356,11
53400,454,11
53500,348,11
53600,447,11
53700,669,11
53800,692,11
53900,564,11
54000,383,11
54100,512,11
54200,349,11
54300,614,11
54400,367,11
54500,494,11
54600,694,11
54700,519,11
54800,538,11
54900,620,11
55000,439,11
55100,488,11
55200,503,11
55300,1160,11
55400,582,11
55500,224,11
55600,503,11
55700,510,11
55800,4221,11
55900,351,11
56000,372,11
56100,473,11
56200,585,11
56300,331,11
56400,328,11
56500,371,11
56600,784,11
56700,342,11
56800,293,11
56900,323,11
57000,391,11
57100,277,11
57200,386,11
57300,330,11
57400,860,11
57500,335,11
57600,597,11
57700,440,11
57800,525,11
57900,325,11
58000,358,11
58100,623,11
58200,434,11
58300,378,11
58400,571,11
58500,569,11
58600,408,11
58700,279,11
58800,256,11
58900,314,11
59000,266,11
59100,334,11
59200,540,11
59300,355,11
59400,605,11
59500,475,11
59600,568,11
59700,489,11
59800,441,11
59900,687,11
60000,533,11
60100,512,11
60200,673,11
60300,500,11
60400,332,11
60500,439,11
60600,352,11
60700,359,11
60800,451,11
60900,411,11
61000,467,11
61100,433,11
61200,341,11
61300,547,11
61400,293,11
61500,1094,11
61600,264,11
61700,291,11
61800,343,11
61900,287,11
62000,349,11
62100,331,11
62200,262,11
62300,437,11
62400,639,11
62500,394,11
62600,402,11
62700,471,11
62800,420,11
62900,1191,11
63000,811,11
63100,555,11
63200,353,11
63300,328,11
63400,914,11
63500,1392,11
63600,540,11
63700,541,11
63800,330,11
63900,894,11
64000,299,11
64100,246,11
64200,458,11
64300,302,11
64400,468,11
64500,591,11
64600,352,11
64700,359,11
64800,568,11
64900,289,11
65000,386,11
65100,309,11
65200,442,11
65300,471,11
65400,395,11
65500,585,11
65600,482,11
65700,253,11
65800,518,11
65900,686,11
66000,655,11
66100,330,11
66200,311,11
66300,551,11
66400,1034,11
66500,390,11
66600,900,11
66700,1053,11
66800,370,11
66900,437,11
67000,323,11
67100,318,11
67200,509,11
67300,599,11
67400,836,11
67500,349,11
67600,329,11
67700,846,11
67800,359,11
67900,799,11
68000,447,11
68100,745,11
68200,560,11
68300,395,11
68400,746,11
68500,451,11
68600,368,11
68700,489,11
68800,352,11
68900,658,11
69000,704,11
69100,435,11
69200,506,11
69300,449,11
69400,324,11
69500,262,11
69600,339,11
69700,510,11
69800,566,11
69900,313,11
70000,534,11
70100,476,11
70200,306,11
70300,494,11
70400,640,11
70500,450,11
70600,621,11
70700,380,11
70800,553,11
70900,439,11
71000,413,11
71100,832,11
71200,345,11
71300,534,11
71400,209,11
71500,416,11
71600,627,11
71700,530,11
71800,435,11
71900,408,11
72000,256,11
72100,314,11
72200,307,11
72300,281,11
72400,359,11
72500,372,11
72600,284,11
72700,405,11
72800,417,11
72900,364,11
73000,375,11
73100,195,11
73200,455,11
73300,372,11
73400,442,11
73500,387,11
73600,391,11
73700,333,11
73800,376,11
73900,345,11
74000,378,11
74100,447,11
74200,305,11
74300,251,11
74400,490,11
74500,329,11
74600,296,11
74700,340,11
74800,486,11
74900,668,11
75000,586,11
75100,443,11
75200,371,11
75300,635,11
75400,400,11
75500,786,11
75600,568,11
75700,408,11
75800,442,11
75900,508,11
76000,322,11
76100,446,11
76200,344,11
76300,728,11
76400,741,11
76500,601,11
76600,431,11
76700,401,11
76800,419,11
76900,420,11
77000,409,11
77100,720,11
77200,628,11
77300,314,11
77400,608,11
77500,694,11
77600,485,11
77700,659,11
77800,515,11
77900,442,11
78000,535,11
78100,473,11
78200,364,11
78300,214,11
78400,305,11
78500,313,11
78600,439,11
78700,352,11
78800,307,11
78900,684,11
79000,310,11
79100,664,11
79200,438,11
79300,430,11
79400,296,11
79500,296,11
79600,333,11
79700,331,11
79800,364,11
79900,155,11
80000,186,11
80100,396,11
80200,386,11
80300,789,11
80400,309,11
80500,477,11
80600,407,11
80700,228,11
80800,357,11
80900,301,11
81000,386,11
81100,371,11
81200,401,11
81300,481,11
81400,407,11
81500,352,11
81600,318,11
81700,620,11
81800,648,11
81900,500,11
82000,326,11
82100,608,11
82200,613,11
82300,311,11
82400,321,11
82500,1226,11
82600,310,11
82700,367,11
82800,374,11
82900,401,11
83000,667,11
83100,465,11
83200,367,11
83300,592,11
83400,492,11
83500,551,11
83600,602,11
83700,407,11
83800,488,11
83900,358,11
84000,326,11
84100,461,11
84200,422,11
84300,293,11
84400,638,11
84500,498,11
84600,329,11
84700,344,11
84800,356,11
84900,452,11
85000,357,11
85100,207,11
85200,350,11
85300,359,11
85400,284,11
85500,458,11
85600,404,11
85700,292,11
85800,327,11
85900,284,11
86000,548,11
86100,511,11
86200,432,11
86300,190,11
86400,481,11
86500,381,11
86600,412,11
86700,561,11
86800,494,11
86900,209,11
87000,268,11
87100,397,11
87200,466,11
87300,834,11
87400,451,11
87500,466,11
87600,431,11
87700,462,11
87800,389,11
87900,321,11
88000,395,11
88100,427,11
88200,400,11
88300,501,11
88400,403,11
88500,958,11
88600,508,11
88700,405,11
88800,575,11
88900,292,11
89000,291,11
89100,312,11
89200,408,11
89300,624,11
89400,541,11
89500,378,11
89600,573,11
89700,619,11
89800,464,11
89900,510,11
90000,337,11
90100,387,11
90200,494,11
90300,477,11
90400,744,11
90500,456,11
90600,376,11
90700,297,11
90800,576,11
90900,422,11
91000,398,11
91100,356,11
91200,411,11
91300,471,11
91400,597,11
91500,561,11
91600,387,11
91700,382,11
91800,405,11
91900,647,11
92000,643,11
92100,741,11
92200,409,11
92300,414,11
92400,410,11
92500,1091,11
92600,521,11
92700,390,11
92800,573,11
92900,699,11
93000,386,11
93100,647,11
93200,1602,11
93300,706,11
93400,319,11
93500,499,11
93600,296,11
93700,383,11
93800,557,11
93900,294,11
94000,569,11
94100,375,11
94200,234,11
94300,421,11
94400,599,11
94500,350,11
94600,416,11
94700,475,11
94800,376,11
94900,354,11
95000,266,11
95100,393,11
95200,364,11
95300,351,11
95400,540,11
95500,346,11
95600,497,11
95700,433,11
95800,319,11
95900,240,11
96000,661,11
96100,402,11
96200,538,11
96300,288,11
96400,423,11
96500,439,11
96600,316,11
96700,327,11
96800,464,11
96900,381,11
97000,347,11
97100,396,11
97200,250,11
97300,447,11
97400,523,11
97500,513,11
97600,250,11
97700,612,11
97800,573,11
97900,495,11
98000,631,11
98100,232,11
98200,275,11
98300,452,11
98400,659,11
98500,514,11
98600,446,11
98700,778,11
98800,434,11
98900,607,11
99000,761,11
99100,1071,11
99200,427,11
99300,373,11
99400,503,11
99500,424,11
99600,610,11
99700,312,11
99800,400,11
99900,1309,11
100000,531,11
100,421,12
200,500,12
300,402,12
400,525,12
500,374,12
600,387,12
700,480,12
800,536,12
900,425,12
1000,673,12
1100,677,12
1200,615,12
1300,430,12
1400,516,12
1500,687,12
1600,613,12
1700,386,12
1800,535,12
1900,608,12
2000,538,12
2100,602,12
2200,1010,12
2300,559,12
2400,450,12
2500,473,12
2600,476,12
2700,398,12
2800,487,12
2900,490,12
3000,364,12
3100,750,12
3200,518,12
3300,474,12
3400,370,12
3500,466,12
3600,434,12
3700,319,12
3800,444,12
3900,570,12
4000,509,12
4100,417,12
4200,523,12
4300,494,12
4400,465,12
4500,348,12
4600,410,12
4700,600,12
4800,537,12
4900,427,12
5000,504,12
5100,515,12
5200,589,12
5300,537,12
5400,273,12
5500,468,12
5600,346,12
5700,532,12
5800,542,12
5900,490,12
6000,900,12
6100,511,12
6200,852,12
6300,611,12
6400,621,12
6500,610,12
6600,397,12
6700,490,12
6800,467,12
6900,597,12
7000,494,12
7100,527,12
7200,504,12
7300,516,12
7400,723,12
7500,746,12
7600,756,12
7700,514,12
7800,744,12
7900,533,12
8000,420,12
8100,525,12
8200,877,12
8300,540,12
8400,515,12
8500,568,12
8600,872,12
8700,905,12
8800,993,12
8900,818,12
9000,651,12
9100,1007,12
9200,668,12
9300,751,12
9400,795,12
9500,814,12
9600,713,12
9700,861,12
9800,513,12
9900,413,12
10000,670,12
10100,359,12
10200,590,12
10300,1420,12
10400,587,12
10500,877,12
10600,1441,12
10700,925,12
10800,817,12
10900,1080,12
11000,386,12
11100,1377,12
11200,813,12
11300,716,12
11400,533,12
11500,701,12
11600,645,12
11700,291,12
11800,849,12
11900,737,12
12000,1149,12
12100,599,12
12200,754,12
12300,1083,12
12400,574,12
12500,640,12
12600,518,12
12700,523,12
12800,597,12
12900,398,12
13000,845,12
13100,677,12
13200,703,12
13300,542,12
13400,762,12
13500,1442,12
13600,732,12
13700,1255,12
13800,599,12
13900,1016,12
14000,1374,12
14100,511,12
14200,625,12
14300,750,12
14400,726,12
14500,735,12
14600,522,12
14700,807,12
14800,765,12
14900,531,12
15000,709,12
15100,726,12
15200,1475,12
15300,850,12
15400,581,12
15500,539,12
15600,1287,12
15700,772,12
15800,621,12
15900,697,12
16000,401,12
16100,297,12
16200,319,12
16300,695,12
16400,500,12
16500,366,12
16600,531,12
16700,545,12
16800,593,12
16900,805,12
17000,589,12
17100,645,12
17200,366,12
17300,371,12
17400,530,12
17500,492,12
17600,210,12
17700,848,12
17800,374,12
17900,654,12
18000,621,12
18100,539,12
18200,4338,12
18300,483,12
18400,745,12
18500,585,12
18600,593,12
18700,546,12
18800,668,12
18900,449,12
19000,476,12
19100,456,12
19200,474,12
19300,499,12
19400,563,12
19500,382,12
19600,372,12
19700,600,12
19800,502,12
19900,682,12
20000,346,12
20100,338,12
20200,693,12
20300,485,12
20400,652,12
20500,555,12
20600,409,12
20700,625,12
20800,653,12
20900,582,12
21000,424,12
21100,687,12
21200,576,12
21300,523,12
21400,436,12
21500,554,12
21600,447,12
21700,694,12
21800,507,12
21900,454,12
22000,389,12
22100,443,12
22200,635,12
22300,576,12
22400,645,12
22500,424,12
22600,633,12
22700,607,12
22800,668,12
22900,651,12
23000,839,12
23100,584,12
23200,693,12
23300,683,12
23400,666,12
23500,478,12
23600,441,12
23700,379,12
23800,391,12
23900,394,12
24000,519,12
24100,514,12
24200,786,12
24300,601,12
24400,630,12
24500,392,12
24600,539,12
24700,424,12
24800,385,12
24900,628,12
25000,417,12
25100,909,12
25200,626,12
25300,623,12
25400,336,12
25500,356,12
25600,336,12
25700,581,12
25800,648,12
25900,581,12
26000,487,12
26100,402,12
26200,490,12
26300,587,12
26400,606,12
26500,605,12
26600,437,12
26700,660,12
26800,681,12
26900,11099,12
27000,761,12
27100,733,12
27200,584,12
27300,628,12
27400,683,12
27500,577,12
27600,596,12
27700,447,12
27800,438,12
27900,535,12
28000,490,12
28100,744,12
28200,530,12
28300,547,12
28400,371,12
28500,546,12
28600,471,12
28700,417,12
28800,637,12
28900,599,12
29000,643,12
29100,451,12
29200,468,12
29300,583,12
29400,641,12
29500,681,12
29600,607,12
29700,568,12
29800,537,12
29900,569,12
30000,577,12
30100,820,12
30200,431,12
30300,473,12
30400,639,12
30500,498,12
30600,616,12
30700,577,12
30800,540,12
30900,755,12
31000,603,12
31100,424,12
31200,670,12
31300,376,12
31400,588,12
31500,557,12
31600,378,12
31700,549,12
31800,367,12
31900,579,12
32000,385,12
32100,295,12
32200,402,12
32300,499,12
32400,548,12
32500,1241,12
32600,333,12
32700,949,12
32800,353,12
32900,348,12
33000,497,12
33100,504,12
33200,1193,12
33300,476,12
33400,2745,12
33500,658,12
33600,517,12
33700,1248,12
33800,478,12
33900,426,12
34000,1103,12
34100,307,12
34200,479,12
34300,743,12
34400,1045,12
34500,1286,12
34600,353,12
34700,287,12
34800,393,12
34900,388,12
35000,465,12
35100,482,12
35200,566,12
35300,396,12
35400,609,12
35500,554,12
35600,495,12
35700,461,12
35800,408,12
35900,492,12
36000,499,12
36100,422,12
36200,274,12
36300,368,12
36400,350,12
36500,529,12
36600,312,12
36700,460,12
36800,532,12
36900,495,12
37000,1214,12
37100,542,12
37200,546,12
37300,561,12
37400,441,12
37500,617,12
37600,663,12
37700,461,12
37800,554,12
37900,526,12
